program,searcher,CovI,States,Queries,SolverTime_us,WallTime_s,CompletedPaths,NumBranches
train_06893,nurs_md2u,956,1,6888,11735,48410.0,0,139
train_06893,nurs_qc,956,1,6888,11946,48698.0,0,139
train_06893,random-path,956,1,6888,12916,48303.0,0,139
train_06926,bfs,940,1,6997,0,34477.0,0,122
train_06926,dfs,940,1,6997,0,34699.0,0,122
train_06926,nurs_covnew,940,1,6997,0,35957.0,0,122
train_06926,nurs_md2u,940,1,6997,0,36744.0,0,122
train_06926,nurs_qc,940,1,6997,0,37013.0,0,122
train_06926,random-path,940,1,6997,0,34408.0,0,122
train_06954,bfs,946,1,6886,20729,340349.0,0,125
train_06954,dfs,946,1,6886,20369,338892.0,0,125
train_06954,nurs_covnew,946,1,6886,20088,340085.0,0,125
train_06954,nurs_md2u,946,1,6886,20501,340301.0,0,125
train_06954,nurs_qc,946,1,6886,21007,340183.0,0,125
train_06954,random-path,946,1,6886,22341,340647.0,0,125
train_06977,bfs,954,1,10734,13120,51856.0,0,120
train_06977,dfs,954,1,10734,14258,53314.0,0,120
train_06977,nurs_covnew,954,1,10734,11087,52180.0,0,120
train_06977,nurs_md2u,954,1,10734,12311,54081.0,0,120
train_06977,nurs_qc,954,1,10734,11840,51835.0,0,120
train_06977,random-path,954,1,10734,11881,50396.0,0,120
train_06994,bfs,1018,3,7019,279274,322706.0,0,125
train_06994,dfs,1018,3,7019,292065,331564.0,0,125
train_06994,nurs_covnew,1018,3,7019,281959,327885.0,0,125
train_06994,nurs_md2u,1018,3,7019,282347,324462.0,0,125
train_06994,nurs_qc,1018,3,7019,283912,328509.0,0,125
train_06994,random-path,1018,3,7019,288619,328015.0,0,125
train_07019,bfs,945,1,6886,11534,47550.0,0,130
train_07019,dfs,945,1,6886,11607,47978.0,0,130
train_07019,nurs_covnew,945,1,6886,12580,50007.0,0,130
train_07019,nurs_md2u,945,1,6886,12274,50485.0,0,130
train_07019,nurs_qc,945,1,6886,11522,48769.0,0,130
train_07019,random-path,945,1,6886,11510,48284.0,0,130
train_07029,bfs,1095,2,7258,49977,90191.0,0,119
train_07029,dfs,1095,2,7258,55604,95277.0,0,119
train_07029,nurs_covnew,1095,2,7258,48083,90192.0,0,119
train_07029,nurs_md2u,1095,2,7258,47436,89612.0,0,119
train_07029,nurs_qc,1095,2,7258,48486,90197.0,0,119
train_07029,random-path,1095,2,7258,54268,94866.0,0,119
train_07042,bfs,945,1,6887,11814,46506.0,0,128
train_07042,dfs,945,1,6887,13186,47715.0,0,128
train_07042,nurs_covnew,945,1,6887,11679,49257.0,0,128
train_07042,nurs_md2u,945,1,6887,11337,47696.0,0,128
train_07042,nurs_qc,945,1,6887,11003,47119.0,0,128
train_07042,random-path,945,1,6887,11973,46083.0,0,128
train_07095,bfs,1117,57,8932,15059734,15174523.0,0,124
train_07095,dfs,1112,28,7923,11337842,11418876.0,0,124
train_07095,nurs_covnew,1117,47,7877,11386963,11493225.0,0,124
train_07095,nurs_md2u,1117,47,7877,11394097,11499971.0,0,124
train_07095,nurs_qc,1117,44,7918,10945103,11047629.0,0,124
train_07095,random-path,1117,54,8331,13060567,13174566.0,0,124
train_07165,bfs,951,1,6892,12522,47580.0,0,181
train_07165,dfs,951,1,6892,11523,47159.0,0,181
train_07165,nurs_covnew,951,1,6892,12246,49702.0,0,181
train_07165,nurs_md2u,951,1,6892,14145,51380.0,0,181
train_07165,nurs_qc,951,1,6892,11385,48216.0,0,181
train_07165,random-path,951,1,6892,13197,48039.0,0,181
train_07172,bfs,985,2,86916,8610240,8767699.0,0,120
train_07172,dfs,985,2,86916,8662320,8815230.0,0,120
train_07172,nurs_covnew,985,2,86916,8687400,8849161.0,0,120
train_07172,nurs_md2u,985,2,86916,8687998,8854149.0,0,120
train_07172,nurs_qc,985,2,86916,8596558,8757572.0,0,120
train_07172,random-path,985,2,86916,8706191,8862299.0,0,120
train_07221,bfs,945,1,6887,0,34559.0,0,119
train_07221,dfs,945,1,6887,0,34669.0,0,119
train_07221,nurs_covnew,945,1,6887,0,35598.0,0,119
train_07221,nurs_md2u,945,1,6887,0,35646.0,0,119
train_07221,nurs_qc,945,1,6887,0,35561.0,0,119
train_07221,random-path,945,1,6887,0,33939.0,0,119
train_07227,bfs,951,1,6887,11901,47354.0,0,121
train_07227,dfs,951,1,6887,12339,47013.0,0,121
train_07227,nurs_covnew,951,1,6887,14265,50663.0,0,121
train_07227,nurs_md2u,951,1,6887,11557,47506.0,0,121
train_07227,nurs_qc,951,1,6887,11988,48357.0,0,121
train_07227,random-path,951,1,6887,11546,45934.0,0,121
train_07237,bfs,941,1,6886,12128,46269.0,0,118
train_07237,dfs,941,1,6886,12879,47067.0,0,118
train_07237,nurs_covnew,941,1,6886,12180,48038.0,0,118
train_07237,nurs_md2u,941,1,6886,12548,48521.0,0,118
train_07237,nurs_qc,941,1,6886,10567,46145.0,0,118
train_07237,random-path,941,1,6886,12329,46456.0,0,118
train_07278,bfs,1067,1,8339413,0,10024472.0,0,126
train_07278,dfs,1067,1,8279776,0,10024782.0,0,126
train_07278,nurs_covnew,1067,1,8081760,0,10026257.0,0,126
train_07278,nurs_md2u,1067,1,8064202,0,10025935.0,0,126
train_07278,nurs_qc,1067,1,7846251,0,10025868.0,0,126
train_07278,random-path,1067,1,8297759,0,10024350.0,0,126
train_07328,bfs,1021,1,8513,0,36445.0,0,138
train_07328,dfs,1021,1,8513,0,36386.0,0,138
train_07328,nurs_covnew,1021,1,8513,0,38801.0,0,138
train_07328,nurs_md2u,1021,1,8513,0,39037.0,0,138
train_07328,nurs_qc,1021,1,8513,0,38650.0,0,138
train_07328,random-path,1021,1,8513,0,36533.0,0,138
train_07347,bfs,945,1,6886,12391,47023.0,0,182
train_07347,dfs,945,1,6886,13888,48971.0,0,182
train_07347,nurs_covnew,945,1,6886,11872,48581.0,0,182
train_07347,nurs_md2u,945,1,6886,12144,48513.0,0,182
train_07347,nurs_qc,945,1,6886,11613,48466.0,0,182
train_07347,random-path,945,1,6886,14401,48561.0,0,182
train_07402,bfs,940,2,6892,46119,82533.0,0,116
train_07402,dfs,940,2,6892,45661,83011.0,0,116
train_07402,nurs_covnew,940,2,6892,45322,82628.0,0,116
train_07402,nurs_md2u,940,2,6892,43216,80827.0,0,116
train_07402,nurs_qc,940,2,6892,42206,81491.0,0,116
train_07402,random-path,940,2,6892,43661,79991.0,0,116
train_07429,bfs,999,1,7523,23758,429014.0,0,126
train_07429,dfs,999,1,7523,23098,429461.0,0,126
train_07429,nurs_covnew,999,1,7523,21712,429075.0,0,126
train_07429,nurs_md2u,999,1,7523,22641,429606.0,0,126
train_07429,nurs_qc,999,1,7523,21439,428074.0,0,126
train_07429,random-path,999,1,7523,23529,427598.0,0,126
train_07438,bfs,1197,30,373452,12864439,13550471.0,0,129
train_07438,dfs,1083,6,3996795,4154271,10041782.0,0,129
train_07438,nurs_covnew,1085,31,7498,13435277,13486731.0,0,129
train_07438,nurs_md2u,1085,31,7498,13539344,13615002.0,0,129
train_07438,nurs_qc,1058,30,7409,10901535,10973656.0,0,129
train_07438,random-path,1133,31,7679,13044026,13117354.0,0,129
train_07471,bfs,1358,4,7357,910503,959423.0,0,178
train_07471,dfs,1358,4,7357,867895,917821.0,0,178
train_07471,nurs_covnew,1358,4,7357,860937,912393.0,0,178
train_07471,nurs_md2u,1358,4,7357,855495,907423.0,0,178
train_07471,nurs_qc,1358,4,7357,863387,914557.0,0,178
train_07471,random-path,1358,4,7357,865017,909549.0,0,178
train_07533,bfs,955,1,6886,11967,47018.0,0,205
train_07533,dfs,955,1,6886,12097,46867.0,0,205
train_07533,nurs_covnew,955,1,6886,13731,51056.0,0,205
train_07533,nurs_md2u,955,1,6886,12230,49707.0,0,205
train_07533,nurs_qc,955,1,6886,13012,50181.0,0,205
train_07533,random-path,955,1,6886,11908,46341.0,0,205
train_07537,bfs,947,1,6886,13461,65575.0,0,139
train_07537,dfs,947,1,6886,12441,63546.0,0,139
train_07537,nurs_covnew,947,1,6886,12425,65200.0,0,139
train_07537,nurs_md2u,947,1,6886,12903,66471.0,0,139
train_07537,nurs_qc,947,1,6886,11421,64243.0,0,139
train_07537,random-path,947,1,6886,12479,63355.0,0,139
train_07595,bfs,941,1,6886,11697,46419.0,0,118
train_07595,dfs,941,1,6886,11723,46335.0,0,118
train_07595,nurs_covnew,941,1,6886,13075,49247.0,0,118
train_07595,nurs_md2u,941,1,6886,11536,47520.0,0,118
train_07595,nurs_qc,941,1,6886,14203,51135.0,0,118
train_07595,random-path,941,1,6886,13952,48469.0,0,118
train_07637,bfs,950,1,6887,12314,46625.0,0,118
train_07637,dfs,950,1,6887,12017,46151.0,0,118
train_07637,nurs_covnew,950,1,6887,10600,46830.0,0,118
train_07637,nurs_md2u,950,1,6887,13888,49735.0,0,118
train_07637,nurs_qc,950,1,6887,11572,47057.0,0,118
train_07637,random-path,950,1,6887,11000,45377.0,0,118
train_07639,bfs,962,1,401166,12881,441542.0,0,130
train_07639,dfs,962,1,401166,14886,454673.0,0,130
train_07639,nurs_covnew,962,1,401166,12101,466096.0,0,130
train_07639,nurs_md2u,962,1,401166,11992,460794.0,0,130
train_07639,nurs_qc,962,1,401166,12554,459476.0,0,130
train_07639,random-path,962,1,401166,12275,456253.0,0,130
train_07688,bfs,947,1,6892,14462,50706.0,0,121
train_07688,dfs,947,1,6892,14178,49832.0,0,121
train_07688,nurs_covnew,947,1,6892,14052,52144.0,0,121
train_07688,nurs_md2u,947,1,6892,16736,53888.0,0,121
train_07688,nurs_qc,947,1,6892,14746,51761.0,0,121
train_07688,random-path,947,1,6892,14045,49589.0,0,121
train_07731,bfs,959,2,6904,30177,64491.0,0,128
train_07731,dfs,959,2,6904,30946,65380.0,0,128
train_07731,nurs_covnew,959,2,6904,31806,67726.0,0,128
train_07731,nurs_md2u,959,2,6904,27371,64102.0,0,128
train_07731,nurs_qc,959,2,6904,30035,65769.0,0,128
train_07731,random-path,959,2,6904,29092,63160.0,0,128
train_07784,bfs,943,1,6886,11562,45686.0,0,119
train_07784,dfs,943,1,6886,11473,45990.0,0,119
train_07784,nurs_covnew,943,1,6886,11599,47885.0,0,119
train_07784,nurs_md2u,943,1,6886,11307,47116.0,0,119
train_07784,nurs_qc,943,1,6886,11391,47356.0,0,119
train_07784,random-path,943,1,6886,11201,45888.0,0,119
train_07807,bfs,934,1,9888873,0,10025599.0,0,125
train_07807,dfs,934,1,9840871,0,10025308.0,0,125
train_07807,nurs_covnew,934,1,9574462,0,10025890.0,0,125
train_07807,nurs_md2u,934,1,9221357,0,10026050.0,0,125
train_07807,nurs_qc,934,1,9602672,0,10025752.0,0,125
train_07807,random-path,934,1,9954519,0,10025730.0,0,125
train_07830,bfs,1003,5,7156,33446,77760.0,0,120
train_07830,dfs,1003,5,7156,31390,75380.0,0,120
train_07830,nurs_covnew,1003,5,7156,28618,74398.0,0,120
train_07830,nurs_md2u,1003,5,7156,27908,73493.0,0,120
train_07830,nurs_qc,1003,5,7156,28833,74863.0,0,120
train_07830,random-path,1003,5,7156,29680,72652.0,0,120
train_07929,bfs,938,1,6886,12848,47501.0,0,124
train_07929,dfs,938,1,6886,11681,45733.0,0,124
train_07929,nurs_covnew,938,1,6886,11735,47833.0,0,124
train_07929,nurs_md2u,938,1,6886,11899,47651.0,0,124
train_07929,nurs_qc,938,1,6886,11239,46963.0,0,124
train_07929,random-path,938,1,6886,11417,46276.0,0,124
train_07955,bfs,1437,4,8320,515583,643824.0,0,186
train_07955,dfs,1437,4,8320,560099,686825.0,0,186
train_07955,nurs_covnew,1437,4,8320,544968,675115.0,0,186
train_07955,nurs_md2u,1437,4,8320,558957,728771.0,0,186
train_07955,nurs_qc,1437,4,8320,535031,664666.0,0,186
train_07955,random-path,1437,4,8320,569294,696847.0,0,186
train_07970,bfs,941,1,6886,11865,46362.0,0,117
train_07970,dfs,941,1,6886,12212,46480.0,0,117
train_07970,nurs_covnew,941,1,6886,14320,50498.0,0,117
train_07970,nurs_md2u,941,1,6886,11406,48564.0,0,117
train_07970,nurs_qc,941,1,6886,12721,48490.0,0,117
train_07970,random-path,941,1,6886,11269,46101.0,0,117
train_07980,bfs,936,1,6886,15159,183440.0,0,129
train_07980,dfs,936,1,6886,15739,183585.0,0,129
train_07980,nurs_covnew,936,1,6886,16088,185606.0,0,129
train_07980,nurs_md2u,936,1,6886,16339,185663.0,0,129
train_07980,nurs_qc,936,1,6886,16126,184794.0,0,129
train_07980,random-path,936,1,6886,15664,183194.0,0,129
train_08033,bfs,1004,23,8055,245794,293404.0,0,118
train_08033,dfs,1004,23,8055,236494,282068.0,0,118
train_08033,nurs_covnew,1004,23,8055,226814,273152.0,0,118
train_08033,nurs_md2u,1004,23,8055,227817,274125.0,0,118
train_08033,nurs_qc,1004,23,8055,224318,270299.0,0,118
train_08033,random-path,1004,23,8055,228801,273900.0,0,118
train_08049,bfs,941,1,6891,15116,65263.0,0,125
train_08049,dfs,941,1,6891,15090,65028.0,0,125
train_08049,nurs_covnew,941,1,6891,15470,68088.0,0,125
train_08049,nurs_md2u,941,1,6891,14292,65465.0,0,125
train_08049,nurs_qc,941,1,6891,14812,65606.0,0,125
train_08049,random-path,941,1,6891,14282,64991.0,0,125
train_08051,bfs,945,1,6890,14747,50583.0,0,117
train_08051,dfs,945,1,6890,14390,49145.0,0,117
train_08051,nurs_covnew,945,1,6890,14728,50630.0,0,117
train_08051,nurs_md2u,945,1,6890,14619,50253.0,0,117
train_08051,nurs_qc,945,1,6890,14647,50037.0,0,117
train_08051,random-path,945,1,6890,14573,48798.0,0,117
train_08076,bfs,1066,1,6969,15283,56277.0,0,118
train_08076,dfs,1066,1,6969,17588,58879.0,0,118
train_08076,nurs_covnew,1066,1,6969,15124,57762.0,0,118
train_08076,nurs_md2u,1066,1,6969,15103,58018.0,0,118
train_08076,nurs_qc,1066,1,6969,14761,57257.0,0,118
train_08076,random-path,1066,1,6969,15799,56825.0,0,118
train_08133,bfs,938,1,6886,12814,47005.0,0,116
train_08133,dfs,938,1,6886,11960,46938.0,0,116
train_08133,nurs_covnew,938,1,6886,11798,48222.0,0,116
train_08133,nurs_md2u,938,1,6886,11982,48039.0,0,116
train_08133,nurs_qc,938,1,6886,12638,48407.0,0,116
train_08133,random-path,938,1,6886,11556,46057.0,0,116
train_08181,bfs,941,1,6889,12132,62191.0,0,129
train_08181,dfs,941,1,6889,12068,62349.0,0,129
train_08181,nurs_covnew,941,1,6889,12416,65153.0,0,129
train_08181,nurs_md2u,941,1,6889,12976,66361.0,0,129
train_08181,nurs_qc,941,1,6889,12413,64615.0,0,129
train_08181,random-path,941,1,6889,12845,63137.0,0,129
train_08183,bfs,1006,85,7268,13244068,13692967.0,0,120
train_08183,dfs,1006,85,7268,14664652,15089464.0,0,120
train_08183,nurs_covnew,983,90,7874,10108232,10595689.0,0,120
train_08183,nurs_md2u,983,90,7870,9657675,10135436.0,0,120
train_08183,nurs_qc,984,90,7871,10075119,10552548.0,0,120
train_08183,random-path,1016,86,7297,13246708,13739505.0,0,120
train_08204,bfs,1003,5,11064,27231,66311.0,0,120
train_08204,dfs,1003,5,11064,27844,67291.0,0,120
train_08204,nurs_covnew,1003,5,11064,26672,67244.0,0,120
train_08204,nurs_md2u,1003,5,11064,29140,69846.0,0,120
train_08204,nurs_qc,1003,5,11064,27816,68585.0,0,120
train_08204,random-path,1003,5,11064,32678,71490.0,0,120
train_08218,bfs,955,1,6886,10921,46019.0,0,129
train_08218,dfs,955,1,6886,11688,46635.0,0,129
train_08218,nurs_covnew,955,1,6886,11686,49219.0,0,129
train_08218,nurs_md2u,955,1,6886,10843,48205.0,0,129
train_08218,nurs_qc,955,1,6886,10992,48448.0,0,129
train_08218,random-path,955,1,6886,12853,48041.0,0,129
train_08238,bfs,949,1,6894,15381,97705.0,0,123
train_08238,dfs,949,1,6894,15916,97839.0,0,123
train_08238,nurs_covnew,949,1,6894,15406,98186.0,0,123
train_08238,nurs_md2u,949,1,6894,14060,96914.0,0,123
train_08238,nurs_qc,949,1,6894,14110,96922.0,0,123
train_08238,random-path,949,1,6894,15324,97187.0,0,123
train_08253,bfs,948,1,6886,12294,47181.0,0,122
train_08253,dfs,948,1,6886,12740,47541.0,0,122
train_08253,nurs_covnew,948,1,6886,12026,48512.0,0,122
train_08253,nurs_md2u,948,1,6886,12854,49396.0,0,122
train_08253,nurs_qc,948,1,6886,13376,49676.0,0,122
train_08253,random-path,948,1,6886,10673,45472.0,0,122
train_08270,bfs,962,233,9434,9854819,10169720.0,0,121
train_08270,dfs,962,235,9459,9847515,10164197.0,0,121
train_08270,nurs_covnew,962,259,9729,9914330,10111487.0,0,121
train_08270,nurs_md2u,962,245,9569,9940523,10229051.0,0,121
train_08270,nurs_qc,962,258,9716,9937313,10150462.0,0,121
train_08270,random-path,962,247,9591,9929446,10193863.0,0,121
train_08275,bfs,1077,1,6978,4104,41899.0,0,119
train_08275,dfs,1077,1,6978,3085,40500.0,0,119
train_08275,nurs_covnew,1077,1,6978,3006,42573.0,0,119
train_08275,nurs_md2u,1077,1,6978,3491,43588.0,0,119
train_08275,nurs_qc,1077,1,6978,3081,42426.0,0,119
train_08275,random-path,1077,1,6978,3192,41341.0,0,119
train_08276,bfs,944,1,6886,11536,45868.0,0,143
train_08276,dfs,944,1,6886,11130,45399.0,0,143
train_08276,nurs_covnew,944,1,6886,11726,48473.0,0,143
train_08276,nurs_md2u,944,1,6886,11875,48186.0,0,143
train_08276,nurs_qc,944,1,6886,12046,47756.0,0,143
train_08276,random-path,944,1,6886,14718,49877.0,0,143
train_08281,bfs,954,1,6889,30111,677321.0,0,130
train_08281,dfs,954,1,6889,31120,678681.0,0,130
train_08281,nurs_covnew,954,1,6889,29292,678115.0,0,130
train_08281,nurs_md2u,954,1,6889,30367,688911.0,0,130
train_08281,nurs_qc,954,1,6889,25204,673694.0,0,130
train_08281,random-path,954,1,6889,31419,676468.0,0,130
train_08282,bfs,943,1,6886,11933,46513.0,0,131
train_08282,dfs,943,1,6886,11858,46985.0,0,131
train_08282,nurs_covnew,943,1,6886,14023,50669.0,0,131
train_08282,nurs_md2u,943,1,6886,12074,48421.0,0,131
train_08282,nurs_qc,943,1,6886,10761,47080.0,0,131
train_08282,random-path,943,1,6886,13052,47487.0,0,131
train_08285,bfs,1175,2,6568432,15896,10037463.0,0,123
train_08285,dfs,1009,2,1535516,11162298,13751298.0,0,123
train_08285,nurs_covnew,1014,2,1535518,11133520,13827527.0,0,123
train_08285,nurs_md2u,1014,2,1535518,11138110,13873067.0,0,123
train_08285,nurs_qc,1014,2,1535518,11155664,13820917.0,0,123
train_08285,random-path,1012,2,1535517,11169573,13751461.0,0,123
train_08306,bfs,940,1,6886,11022,63527.0,0,183
train_08306,dfs,940,1,6886,14568,67600.0,0,183
train_08306,nurs_covnew,940,1,6886,14171,68949.0,0,183
train_08306,nurs_md2u,940,1,6886,12631,68405.0,0,183
train_08306,nurs_qc,940,1,6886,11116,65899.0,0,183
train_08306,random-path,940,1,6886,12831,65290.0,0,183
train_08384,bfs,957,1,6895,11426,46880.0,0,118
train_08384,dfs,957,1,6895,12826,48075.0,0,118
train_08384,nurs_covnew,957,1,6895,11630,48447.0,0,118
train_08384,nurs_md2u,957,1,6895,12233,48296.0,0,118
train_08384,nurs_qc,957,1,6895,13821,50302.0,0,118
train_08384,random-path,957,1,6895,12337,47609.0,0,118
train_08408,bfs,1033,4,57945,9805036,10041450.0,0,118
train_08408,dfs,984,4,59198,9804104,10046334.0,0,118
train_08408,nurs_covnew,1033,4,51826,9751928,10046632.0,0,118
train_08408,nurs_md2u,1033,4,58441,9795197,10038511.0,0,118
train_08408,nurs_qc,1033,4,57561,9805991,10041487.0,0,118
train_08408,random-path,1033,4,58185,9795273,10038212.0,0,118
train_08412,bfs,1038,3,6944,11887462,12558587.0,0,125
train_08412,dfs,1038,2,6937,11869836,12537211.0,0,125
train_08412,nurs_covnew,999,5,6978,10998932,11403520.0,0,125
train_08412,nurs_md2u,999,5,6978,10964537,11371915.0,0,125
train_08412,nurs_qc,990,5,6971,10557128,10699820.0,0,125
train_08412,random-path,1038,4,6973,11973856,12647753.0,0,125
train_08415,bfs,1074,189,14792,9938438,10249598.0,0,120
train_08415,dfs,1029,67,10768,10130356,10363594.0,0,120
train_08415,nurs_covnew,1073,318,18212,9825579,10291062.0,0,120
train_08415,nurs_md2u,1073,295,17184,9715417,10270372.0,0,120
train_08415,nurs_qc,1073,302,16692,9736213,10248251.0,0,120
train_08415,random-path,1073,320,18577,9732786,10255275.0,0,120
train_08513,bfs,937,1,6888,18207,51839.0,0,115
train_08513,dfs,937,1,6888,16302,51639.0,0,115
train_08513,nurs_covnew,937,1,6888,18774,54657.0,0,115
train_08513,nurs_md2u,937,1,6888,17587,53295.0,0,115
train_08513,nurs_qc,937,1,6888,17176,52805.0,0,115
train_08513,random-path,937,1,6888,16662,51807.0,0,115
train_08519,bfs,969,5,6954,30867,69587.0,0,123
train_08519,dfs,969,5,6954,29884,68912.0,0,123
train_08519,nurs_covnew,969,5,6954,32142,72863.0,0,123
train_08519,nurs_md2u,969,5,6954,31137,71566.0,0,123
train_08519,nurs_qc,969,5,6954,31332,71501.0,0,123
train_08519,random-path,969,5,6954,31387,70758.0,0,123
train_08521,bfs,934,1,6886,11875,58773.0,0,122
train_08521,dfs,934,1,6886,12490,59470.0,0,122
train_08521,nurs_covnew,934,1,6886,12661,61401.0,0,122
train_08521,nurs_md2u,934,1,6886,11730,59531.0,0,122
train_08521,nurs_qc,934,1,6886,12310,60382.0,0,122
train_08521,random-path,934,1,6886,10725,57281.0,0,122
train_08522,bfs,938,1,6886,11750,46771.0,0,115
train_08522,dfs,938,1,6886,11571,45938.0,0,115
train_08522,nurs_covnew,938,1,6886,11923,48021.0,0,115
train_08522,nurs_md2u,938,1,6886,11814,47905.0,0,115
train_08522,nurs_qc,938,1,6886,11934,48204.0,0,115
train_08522,random-path,938,1,6886,12325,47243.0,0,115
train_08580,bfs,955,1,6887,11805,46185.0,0,130
train_08580,dfs,955,1,6887,11774,46175.0,0,130
train_08580,nurs_covnew,955,1,6887,12002,48485.0,0,130
train_08580,nurs_md2u,955,1,6887,11397,47400.0,0,130
train_08580,nurs_qc,955,1,6887,11663,47737.0,0,130
train_08580,random-path,955,1,6887,11899,46201.0,0,130
train_08590,bfs,943,1,6886,12270,46735.0,0,121
train_08590,dfs,943,1,6886,11853,46542.0,0,121
train_08590,nurs_covnew,943,1,6886,11910,47595.0,0,121
train_08590,nurs_md2u,943,1,6886,11481,47392.0,0,121
train_08590,nurs_qc,943,1,6886,11569,48209.0,0,121
train_08590,random-path,943,1,6886,11828,46340.0,0,121
train_08594,bfs,987,3,6929,8374139,11051061.0,0,128
train_08594,dfs,987,2,6916,8377374,11049241.0,0,128
train_08594,nurs_covnew,987,2,6925,8397825,11092461.0,0,128
train_08594,nurs_md2u,987,2,6925,8398082,11098471.0,0,128
train_08594,nurs_qc,987,2,6923,8378379,11060977.0,0,128
train_08594,random-path,987,2,6922,8380497,11065172.0,0,128
train_08685,bfs,942,1,6886,13792,48716.0,0,123
train_08685,dfs,942,1,6886,11856,46755.0,0,123
train_08685,nurs_covnew,942,1,6886,11905,48626.0,0,123
train_08685,nurs_md2u,942,1,6886,12091,48871.0,0,123
train_08685,nurs_qc,942,1,6886,11540,48074.0,0,123
train_08685,random-path,942,1,6886,12139,46899.0,0,123
train_08732,bfs,950,1,6886,13216,48321.0,0,119
train_08732,dfs,950,1,6886,11452,45910.0,0,119
train_08732,nurs_covnew,950,1,6886,12637,49001.0,0,119
train_08732,nurs_md2u,950,1,6886,12959,49853.0,0,119
train_08732,nurs_qc,950,1,6886,12164,48245.0,0,119
train_08732,random-path,950,1,6886,11230,46108.0,0,119
train_08761,bfs,937,1,6886,11868,46757.0,0,152
train_08761,dfs,937,1,6886,14340,49300.0,0,152
train_08761,nurs_covnew,937,1,6886,12521,48963.0,0,152
train_08761,nurs_md2u,937,1,6886,11836,48202.0,0,152
train_08761,nurs_qc,937,1,6886,11908,48294.0,0,152
train_08761,random-path,937,1,6886,11129,45773.0,0,152
train_08779,bfs,946,1,6886,11955,65553.0,0,201
train_08779,dfs,946,1,6886,12465,65340.0,0,201
train_08779,nurs_covnew,946,1,6886,14946,71021.0,0,201
train_08779,nurs_md2u,946,1,6886,11941,68106.0,0,201
train_08779,nurs_qc,946,1,6886,11777,68408.0,0,201
train_08779,random-path,946,1,6886,12081,63797.0,0,201
train_08812,bfs,936,1,6886,12095,47162.0,0,118
train_08812,dfs,936,1,6886,14001,48830.0,0,118
train_08812,nurs_covnew,936,1,6886,11752,48573.0,0,118
train_08812,nurs_md2u,936,1,6886,11950,48330.0,0,118
train_08812,nurs_qc,936,1,6886,12296,48350.0,0,118
train_08812,random-path,936,1,6886,13012,47969.0,0,118
train_08831,bfs,934,1,6886,15334,130782.0,0,128
train_08831,dfs,934,1,6886,16497,130787.0,0,128
train_08831,nurs_covnew,934,1,6886,15706,131291.0,0,128
train_08831,nurs_md2u,934,1,6886,14571,131285.0,0,128
train_08831,nurs_qc,934,1,6886,15715,132245.0,0,128
train_08831,random-path,934,1,6886,15143,129653.0,0,128
train_08832,bfs,935,1,6886,12755,57455.0,0,159
train_08832,dfs,935,1,6886,12619,56647.0,0,159
train_08832,nurs_covnew,935,1,6886,11719,58029.0,0,159
train_08832,nurs_md2u,935,1,6886,11871,57933.0,0,159
train_08832,nurs_qc,935,1,6886,12719,58739.0,0,159
train_08832,random-path,935,1,6886,11688,55757.0,0,159
train_08833,bfs,940,1,6886,12143,60114.0,0,125
train_08833,dfs,940,1,6886,15495,63370.0,0,125
train_08833,nurs_covnew,940,1,6886,11800,61377.0,0,125
train_08833,nurs_md2u,940,1,6886,11679,61763.0,0,125
train_08833,nurs_qc,940,1,6886,12507,62337.0,0,125
train_08833,random-path,940,1,6886,12213,60291.0,0,125
train_08876,bfs,950,1,6888,11559,46052.0,0,120
train_08876,dfs,950,1,6888,14224,49411.0,0,120
train_08876,nurs_covnew,950,1,6888,13024,49140.0,0,120
train_08876,nurs_md2u,950,1,6888,11713,47685.0,0,120
train_08876,nurs_qc,950,1,6888,11324,47209.0,0,120
train_08876,random-path,950,1,6888,11783,46451.0,0,120
train_08889,bfs,944,1,6886,14092,48700.0,0,118
train_08889,dfs,944,1,6886,11931,47054.0,0,118
train_08889,nurs_covnew,944,1,6886,11909,48488.0,0,118
train_08889,nurs_md2u,944,1,6886,12070,49266.0,0,118
train_08889,nurs_qc,944,1,6886,11820,47456.0,0,118
train_08889,random-path,944,1,6886,11676,46050.0,0,118
train_08892,bfs,956,1,6892,3271,37612.0,0,117
train_08892,dfs,956,1,6892,3173,37555.0,0,117
train_08892,nurs_covnew,956,1,6892,3081,38648.0,0,117
train_08892,nurs_md2u,956,1,6892,3144,38840.0,0,117
train_08892,nurs_qc,956,1,6892,3078,39265.0,0,117
train_08892,random-path,956,1,6892,3701,37968.0,0,117
train_08896,bfs,1004,5,7153,34169,73453.0,0,117
train_08896,dfs,1004,5,7153,37026,75877.0,0,117
train_08896,nurs_covnew,1004,5,7153,32406,73484.0,0,117
train_08896,nurs_md2u,1004,5,7153,30348,71691.0,0,117
train_08896,nurs_qc,1004,5,7153,31812,72711.0,0,117
train_08896,random-path,1004,5,7153,38766,78134.0,0,117
train_08901,bfs,946,1,6886,11944,46321.0,0,122
train_08901,dfs,946,1,6886,11193,45509.0,0,122
train_08901,nurs_covnew,946,1,6886,11524,47527.0,0,122
train_08901,nurs_md2u,946,1,6886,11542,47515.0,0,122
train_08901,nurs_qc,946,1,6886,12056,47880.0,0,122
train_08901,random-path,946,1,6886,11519,46323.0,0,122
train_08906,bfs,1012,5,7373,35407,72902.0,0,117
